title,url,date_published,snippet,body,text
"Russia's oil revenue soars despite sanctions, study finds",https://www.straitstimes.com/world/russias-oil-revenue-soars-despite-sanctions-study-finds,2022-06-13 23:05:16+00:00,"Analysis showed revenue from Russia's fossil fuel exports exceeds its spending on its war in Ukraine.
 Read more at straitstimes.com.","HELSINKI (NYTIMES) - Russia's invasion of Ukraine triggered global condemnation and tough sanctions aimed at denting Moscow's war chest. Yet Russia's revenues from fossil fuels, by far its biggest ex… [+3659 chars]",russia s oil revenue soars despite sanctions study finds analysis showed revenue from russia s fossil fuel exports exceeds its spending on its war in ukraine helsinki russia s invasion of ukraine triggered global condemnation and tough sanctions aimed at denting moscow s war chest yet russia s revenues from fossil fuels by far its biggest ex
US Treasury says all buying of Russian debt and equity banned under sanctions,https://www.straitstimes.com/world/united-states/us-treasury-says-all-buying-of-russian-debt-and-equity-banned-under-sanctions,2022-06-07 15:38:51+00:00,"WASHINGTON (REUTERS) - The United States Treasury Department has published advice to US money managers that buying any Russian debt or stocks belonging to Russian firms is banned under Washington's sanctions on Moscow, further tightening curbs on the country …",WASHINGTON (REUTERS) - The United States Treasury Department has published advice to US money managers that buying any Russian debt or stocks belonging to Russian firms is banned under Washington's s… [+636 chars],us treasury says all buying of russian debt and equity banned under sanctions washington the united states treasury department has published advice to us money managers that buying any russian debt or stocks belonging to russian firms is banned under washington s sanctions on moscow further tightening curbs on the country washington the united states treasury department has published advice to us money managers that buying any russian debt or stocks belonging to russian firms is banned under washington s s
"Bosphorus sea trade unaffected by Ukraine war, sanctions",https://www.straitstimes.com/world/europe/bosphorus-sea-trade-unaffected-by-ukraine-war-sanctions,2022-06-04 10:04:29+00:00,"‘Russia shamelessly steals Ukrainian grain and sends it overseas,' says envoy.
 Read more at straitstimes.com.","ISTANBUL (AFP) - At the gates of the Black Sea, trade is in full swing as freighters and oil tankers sail from the heart of Istanbul to Russian and Ukrainian ports.
Just after the Russian offensive … [+4412 chars]",bosphorus sea trade unaffected by ukraine war sanctions russia shamelessly steals ukrainian grain and sends it overseas says envoy istanbul at the gates of the black sea trade is in full swing as freighters and oil tankers sail from the heart of istanbul to russian and ukrainian ports just after the russian offensive
Sanctions wiping out 15 years of economic gains in Russia: Report,https://www.straitstimes.com/world/united-states/sanctions-wiping-out-15-years-of-economic-gains-in-russia-report,2022-06-08 22:05:40+00:00,"The damage will make it more costly for Russian president Vladimir Putin to continue the war.
 Read more at straitstimes.com.","WASHINGTON (AFP) - Sanctions imposed on Moscow over the invasion of Ukraine are rolling back more than a decade of economic progress and three decades of integration with the West, according to an an… [+1578 chars]",sanctions wiping out 15 years of economic gains in russia report the damage will make it more costly for russian president vladimir putin to continue the war washington sanctions imposed on moscow over the invasion of ukraine are rolling back more than a decade of economic progress and three decades of integration with the west according to an an
Ukraine's Zelensky imposes sanctions on Russia's Putin and his allies,https://www.straitstimes.com/world/europe/ukraines-zelensky-imposes-sanctions-on-russias-putin-and-his-allies,2022-06-09 21:10:13+00:00,"Move appears unlikely to have much practical impact beyond the symbolic.
 Read more at straitstimes.com.","KYIV (REUTERS) - Ukrainian President Volodymyr Zelensky has signed a decree imposing sanctions, including asset freezes and travel bans, on Russian President Vladimir Putin and dozens of other top Ru… [+911 chars]",ukraine s zelensky imposes sanctions on russia s putin and his allies move appears unlikely to have much practical impact beyond the symbolic kyiv ukrainian president volodymyr zelensky has signed a decree imposing sanctions including asset freezes and travel bans on russian president vladimir putin and dozens of other top ru
"No more EU sanctions on Russia needed, negotiations better option: Hungary",https://www.straitstimes.com/world/europe/no-more-eu-sanctions-on-russia-needed-negotiations-better-option-hungary,2022-06-24 00:37:50+00:00,"The more sanctions the EU adopted the more they hurt the bloc, while Russia survived, said Hungary.
 Read more at straitstimes.com.","BRUSSELS (REUTERS) - The European Union should stop adding sanctions on Russia over its invasion of Ukraine and instead push for a ceasefire and the start of negotiations, a senior aide to Hungarian … [+2483 chars]",no more eu sanctions on russia needed negotiations better option hungary the more sanctions the eu adopted the more they hurt the bloc while russia survived said hungary brussels the european union should stop adding sanctions on russia over its invasion of ukraine and instead push for a ceasefire and the start of negotiations a senior aide to hungarian
EU leaders back push to ban some Russian oil over war in Ukraine,https://www.straitstimes.com/world/eu-leaders-back-push-to-ban-some-russian-oil-over-war-in-ukraine,2022-05-30 22:15:25+00:00,"BRUSSELS (BLOOMBERG) - European Union leaders agreed to pursue a partial ban on Russian oil, paving the way for a sixth package of sanctions to punish Russia and its president, Vladimir Putin, for the invasion of Ukraine.. Read more at straitstimes.com.","BRUSSELS (BLOOMBERG) - European Union leaders agreed to pursue a partial ban on Russian oil, paving the way for a sixth package of sanctions to punish Russia and its president, Vladimir Putin, for th… [+4273 chars]",eu leaders back push to ban some russian oil over war in ukraine brussels european union leaders agreed to pursue a partial ban on russian oil paving the way for a sixth package of sanctions to punish russia and its president vladimir putin for the invasion of ukraine brussels european union leaders agreed to pursue a partial ban on russian oil paving the way for a sixth package of sanctions to punish russia and its president vladimir putin for th
"Russian yachts and money going to UAE, Turkey and Israel as US influence wanes",https://www.straitstimes.com/world/middle-east/russian-yachts-and-money-going-to-uae-turkey-and-israel-as-us-influence-wanes,2022-06-01 08:44:59+00:00,"DUBAI (BLOOMBERG) - Andrey Melnichenko was in a bind. Squeezed by European sanctions targeting Russian billionaires, one of Russia's richest men needed a safe jurisdiction to protect the businesses he'd built.
. Read more at straitstimes.com.","DUBAI (BLOOMBERG) - Andrey Melnichenko was in a bind. Squeezed by European sanctions targeting Russian billionaires, one of Russia's richest men needed a safe jurisdiction to protect the businesses h… [+2786 chars]",russian yachts and money going to uae turkey and israel as us influence wanes dubai andrey melnichenko was in a bind squeezed by european sanctions targeting russian billionaires one of russia s richest men needed a safe jurisdiction to protect the businesses he would built dubai andrey melnichenko was in a bind squeezed by european sanctions targeting russian billionaires one of russia s richest men needed a safe jurisdiction to protect the businesses h
Putin pledges three-year gas supply to Balkan ally Serbia,https://www.straitstimes.com/world/europe/putin-pledges-three-year-gas-supply-to-balkan-ally-serbia,2022-05-29 13:05:16+00:00,"Serbia, which has not joined international sanctions against Russia, is extending its contract with Gazprom.
. Read more at straitstimes.com.","MOSCOW (BLOOMBERG) - Russian President Vladimir Putin has promised Serbian President Aleksandar Vucic an uninterrupted natural gas supply, said the Kremlin in a statement following a telephone conver… [+1840 chars]",putin pledges three year gas supply to balkan ally serbia serbia which has not joined international sanctions against russia is extending its contract with gazprom moscow russian president vladimir putin has promised serbian president aleksandar vucic an uninterrupted natural gas supply said the kremlin in a statement following a telephone conver
Sanctions-hit Kremlin to stage annual 'Russian Davos' bereft of financial elite,https://www.straitstimes.com/world/europe/sanctions-hit-kremlin-to-stage-annual-russian-davos-bereft-of-financial-elite,2022-06-14 15:36:37+00:00,"MOSCOW (REUTERS) - Russia for years hosted world leaders and business titans at its annual economic forum in St Petersburg, but the ""Russian Davos"" will see little of the global financial elite this time around with Moscow isolated by sanctions over its actio…","MOSCOW (REUTERS) - Russia for years hosted world leaders and business titans at its annual economic forum in St Petersburg, but the ""Russian Davos"" will see little of the global financial elite this … [+2869 chars]",sanctions hit kremlin to stage annual russian davos bereft of financial elite moscow russia for years hosted world leaders and business titans at its annual economic forum in st petersburg but the russian davos will see little of the global financial elite this time around with moscow isolated by sanctions over its actio moscow russia for years hosted world leaders and business titans at its annual economic forum in st petersburg but the russian davos will see little of the global financial elite this
Hackers crash Internet as 'Russian Davos' adjusts to new reality under sanctions,https://www.straitstimes.com/world/europe/hackers-crash-internet-as-russian-davos-adjusts-to-new-reality-under-sanctions,2022-06-17 16:42:11+00:00,"Western investors and investment bankers who turned up in previous years are conspicuously absent.
 Read more at straitstimes.com.","MOSCOW (REUTERS) - Hackers on Friday (June 17) delayed the start of President Vladimir Putin's speech to Russia's flagship economic forum, shorn of strong Western participation as Russia adjusts to t… [+2580 chars]",hackers crash internet as russian davos adjusts to new reality under sanctions western investors and investment bankers who turned up in previous years are conspicuously absent moscow hackers on friday delayed the start of president vladimir putin s speech to russia s flagship economic forum shorn of strong western participation as russia adjusts to t
Putin pushes for stronger ties with Brics nations amid unprecedented sanctions,https://www.straitstimes.com/world/putin-pushes-for-stronger-ties-with-brics-nations-amid-unprecedented-sanctions,2022-06-22 14:31:30+00:00,"Russia ‘actively redirecting trade flows to reliable partners’, he says.
 Read more at straitstimes.com.","MOSCOW (AFP) - Russian President Vladimir Putin on Wednesday (June 22) called for a strengthening of ties with the influential club of Brics emerging economies, amid unprecedented Western sanctions i… [+1380 chars]",putin pushes for stronger ties with brics nations amid unprecedented sanctions russia actively redirecting trade flows to reliable partners he says moscow russian president vladimir putin on wednesday called for a strengthening of ties with the influential club of brics emerging economies amid unprecedented western sanctions i
Russia threatens retaliation against Norway over access to Arctic islands,https://www.straitstimes.com/world/europe/russia-threatens-retaliation-against-norway-over-access-to-arctic-islands,2022-06-29 14:11:47+00:00,"Russia says restrictions imposed by Norway are blocking goods for Russian-populated settlements in Svalbard.
 Read more at straitstimes.com.","MOSCOW (REUTERS) - Russia said on Wednesday (June 29) that restrictions imposed by Norway were blocking goods for Russian-populated settlements on the Arctic archipelago of Svalbard, and threatened u… [+1502 chars]",russia threatens retaliation against norway over access to arctic islands russia says restrictions imposed by norway are blocking goods for russian populated settlements in svalbard moscow russia said on wednesday that restrictions imposed by norway were blocking goods for russian populated settlements on the arctic archipelago of svalbard and threatened u
'Party Like a Russian' turns toxic at Putin's flagship forum,https://www.straitstimes.com/world/europe/party-like-a-russian-turns-toxic-at-putins-flagship-forum,2022-06-12 06:33:25+00:00,"His invasion of Ukraine has made it a radioactive ticket.
 Read more at straitstimes.com.",LONDON (BLOOMBERG) - Vladimir Putin's annual economic forum in St Petersburg was always a hot ticket for Russian and foreign business tycoons eager to curry favour with the Kremlin by hosting glitzy … [+3570 chars],party like a russian turns toxic at putin s flagship forum his invasion of ukraine has made it a radioactive ticket london vladimir putin s annual economic forum in st petersburg was always a hot ticket for russian and foreign business tycoons eager to curry favour with the kremlin by hosting glitzy
Dubai becomes new Switzerland for traders of Russian commodities,https://www.straitstimes.com/world/middle-east/dubai-becomes-new-switzerland-for-traders-of-russian-commodities,2022-06-22 00:08:55+00:00,"DUBAI (BLOOMBERG) - Traders of Russian commodities are rushing to set up businesses in Dubai as Switzerland makes it increasingly challenging for them to deal with Moscow.
 Read more at straitstimes.com.","DUBAI (BLOOMBERG) - Traders of Russian commodities are rushing to set up businesses in Dubai as Switzerland makes it increasingly challenging for them to deal with Moscow.
Switzerland has for decade… [+3936 chars]",dubai becomes new switzerland for traders of russian commodities dubai traders of russian commodities are rushing to set up businesses in dubai as switzerland makes it increasingly challenging for them to deal with moscow dubai traders of russian commodities are rushing to set up businesses in dubai as switzerland makes it increasingly challenging for them to deal with moscow switzerland has for decade
Putin says Ukrainian grain can be exported through Belarus if sanctions there are lifted,https://www.straitstimes.com/world/europe/putin-says-ukrainian-grain-can-be-exported-through-belarus-if-sanctions-there-are-lifted,2022-06-03 17:44:45+00:00,"He denies Moscow is preventing Ukrainian ports from exporting grain.
 Read more at straitstimes.com.",MOSCOW (REUTERS) - Russian President Vladimir Putin on Friday (June 3) denied Moscow was preventing Ukrainian ports from exporting grain and said the best solution would be to ship it through Belarus… [+1073 chars],putin says ukrainian grain can be exported through belarus if sanctions there are lifted he denies moscow is preventing ukrainian ports from exporting grain moscow russian president vladimir putin on friday denied moscow was preventing ukrainian ports from exporting grain and said the best solution would be to ship it through belarus
"US technology, a longtime tool for Russia, becomes a vulnerability",https://www.straitstimes.com/world/us-technology-a-longtime-tool-for-russia-becomes-a-vulnerability,2022-06-03 02:34:46+00:00,"Tools that Russian forces are using to wage war are often powered by US innovation.
. Read more at straitstimes.com.","WASHINGTON (NYTIMES) - With magnifying glasses, screwdrivers and a delicate touch from a soldering gun, two men from an investigative group that tracks weapons pried open Russian munitions and equipm… [+3990 chars]",us technology a longtime tool for russia becomes a vulnerability tools that russian forces are using to wage war are often powered by us innovation washington with magnifying glasses screwdrivers and a delicate touch from a soldering gun two men from an investigative group that tracks weapons pried open russian munitions and equipm
Oligarchs' megayachts running low on safe harbours as Russia sanctions bite,https://www.straitstimes.com/world/oligarchs-megayachts-running-low-on-safe-harbours-as-russia-sanctions-bite,2022-06-23 05:32:41+00:00,"More than a dozen boats worth $3b have been seized.
 Read more at straitstimes.com.","WASHINGTON (BLOOMBERG) - When the US$325 million (S$452 million) Amadea superyacht that's been linked to Russian billionaire Suleiman Kerimov sailed into Fiji in April, the captain may have figured h… [+3012 chars]",oligarchs megayachts running low on safe harbours as russia sanctions bite more than a dozen boats worth 3b have been seized washington when the us 325 million amadea superyacht that is been linked to russian billionaire suleiman kerimov sailed into fiji in april the captain may have figured h
Ukrainian lawmakers on US visit accuse Russians of sanctions dodge using Georgia,https://www.straitstimes.com/world/united-states/ukrainian-lawmakers-on-us-visit-accuse-russians-of-sanctions-dodge-using-georgia,2022-06-15 22:06:17+00:00,"The Georgian embassy in Washington said the accusations were ""completely false"".
 Read more at straitstimes.com.","WASHINGTON (REUTERS) - Russian people and companies are using entities in Georgia to bypass Western sanctions, a group of Ukrainian lawmakers said on Wednesday (June 15), urging the United States to … [+1866 chars]",ukrainian lawmakers on us visit accuse russians of sanctions dodge using georgia the georgian embassy in washington said the accusations were completely false washington russian people and companies are using entities in georgia to bypass western sanctions a group of ukrainian lawmakers said on wednesday urging the united states to
"With record pump prices, Biden hard-pressed to ramp up Russia sanctions",https://www.straitstimes.com/world/united-states/with-record-pump-prices-biden-hard-pressed-to-ramp-up-russia-sanctions,2022-06-17 05:40:15+00:00,"Four in five Americans say inflation is a key election issue.
 Read more at straitstimes.com.","WASHINGTON (REUTERS) - As the Biden administration contemplates expanding punitive measures on Russia for its invasion of Ukraine, a big hurdle lies closer to home: the American consumer.
US drivers… [+2491 chars]",with record pump prices biden hard pressed to ramp up russia sanctions four in five americans say inflation is a key election issue washington as the biden administration contemplates expanding punitive measures on russia for its invasion of ukraine a big hurdle lies closer to home the american consumer us drivers
Russia says it can re-route oil exports to minimise losses from EU embargo,https://www.straitstimes.com/world/europe/russia-says-it-can-re-route-oil-exports-to-minimise-losses-from-eu-embargo,2022-06-01 11:51:12+00:00,"EU leaders agreed on an embargo on Russian crude oil imports to halt 90% of Russia's oil sales into the bloc.
. Read more at straitstimes.com.","MOSCOW (REUTERS) - The Kremlin warned on Wednesday (June 1) that the European Union's sanctions on Russian oil would hit the global energy market, but said Moscow could re-route exports to limit its … [+1234 chars]",russia says it can re route oil exports to minimise losses from eu embargo eu leaders agreed on an embargo on russian crude oil imports to halt 90 of russia s oil sales into the bloc moscow the kremlin warned on wednesday that the european union s sanctions on russian oil would hit the global energy market but said moscow could re route exports to limit its
"McDonald's, Moscow style, is back, as Russian economy stumbles on",https://www.straitstimes.com/world/europe/mcdonalds-moscow-style-is-back-as-russian-economy-stumbles-on,2022-06-11 04:26:13+00:00,"McDonald’s restaurants are reopening in Russia this weekend, but without the Golden Arches.
 Read more at straitstimes.com.","MOSCOW (NYTIMES) - Yevgeny Shumilkin is going back to work on Sunday. To prepare, he pulled the familiar ""M"" off what had been his McDonald's shirt and covered the ""M"" on his McDonald's jacket with a… [+4028 chars]",mcdonald s moscow style is back as russian economy stumbles on mcdonald s restaurants are reopening in russia this weekend but without the golden arches moscow yevgeny shumilkin is going back to work on sunday to prepare he pulled the familiar m off what had been his mcdonald s shirt and covered the m on his mcdonald s jacket with a
"Germany says working with Poland, Romania on freeing stuck Ukrainian grain",https://www.straitstimes.com/world/europe/germany-says-working-with-poland-romania-on-freeing-stuck-ukrainian-grain,2022-06-20 08:08:56+00:00,"Millions of tonnes of grain are stuck in Ukraine due to a Russian sea blockade.
 Read more at straitstimes.com.","BRUSSELS (AFP, REUTERS) - EU foreign policy chief Josep Borrell said on Monday (June 20) that Russia should be held accountable if it keeps blocking the export of vitally needed grain from Ukraine.
… [+1805 chars]",germany says working with poland romania on freeing stuck ukrainian grain millions of tonnes of grain are stuck in ukraine due to a russian sea blockade brussels eu foreign policy chief josep borrell said on monday that russia should be held accountable if it keeps blocking the export of vitally needed grain from ukraine
"EU to pledge support for Ukraine, but not ready with new Russia sanctions",https://www.straitstimes.com/world/europe/eu-to-pledge-support-for-ukraine-but-not-ready-with-new-russia-sanctions,2022-05-30 01:39:13+00:00,"EU leaders are meeting to discuss how best to aid Ukraine and how to deal with the conflict’s impacts.
. Read more at straitstimes.com.","BRUSSELS (REUTERS) - European Union leaders will meet on Monday (May 30) to declare continued support for Ukraine to help it fend off Russia's assault, but the talks will be overshadowed by their fai… [+2588 chars]",eu to pledge support for ukraine but not ready with new russia sanctions eu leaders are meeting to discuss how best to aid ukraine and how to deal with the conflict s impacts brussels european union leaders will meet on monday to declare continued support for ukraine to help it fend off russia s assault but the talks will be overshadowed by their fai
EU push for partial Russian oil ban delayed by Hungary's demands,https://www.straitstimes.com/world/europe/eu-push-for-partial-russian-oil-ban-delayed-by-hungarys-demands,2022-06-01 23:00:11+00:00,"BRUSSELS (BLOOMBERG) - European Union efforts to approve a partial ban on Russian oil imports hit an obstacle after Hungary raised new or already rejected demands, sinking a push to clinch a deal on Wednesday (June 1), according to people familiar with the ne…","BRUSSELS (BLOOMBERG) - European Union efforts to approve a partial ban on Russian oil imports hit an obstacle after Hungary raised new or already rejected demands, sinking a push to clinch a deal on … [+2231 chars]",eu push for partial russian oil ban delayed by hungary s demands brussels european union efforts to approve a partial ban on russian oil imports hit an obstacle after hungary raised new or already rejected demands sinking a push to clinch a deal on wednesday according to people familiar with the ne brussels european union efforts to approve a partial ban on russian oil imports hit an obstacle after hungary raised new or already rejected demands sinking a push to clinch a deal on
"US and its allies are looking at limiting Russian oil revenue, says deputy Treasury chief",https://www.straitstimes.com/world/united-states/us-and-its-allies-are-looking-at-limiting-russian-oil-revenue-says-deputy-treasury-chief,2022-06-14 22:34:18+00:00,"Higher oil prices have offset lower production and export volumes since Russia invaded Ukraine.
 Read more at straitstimes.com.","WASHINGTON (REUTERS) - Russia's oil profits have likely risen despite lower crude exports and the United States and its allies must find ways to reduce Moscow's oil revenue, possibly by capping price… [+1816 chars]",us and its allies are looking at limiting russian oil revenue says deputy treasury chief higher oil prices have offset lower production and export volumes since russia invaded ukraine washington russia s oil profits have likely risen despite lower crude exports and the united states and its allies must find ways to reduce moscow s oil revenue possibly by capping price
"G-7 to hike sanctions on Russia, close to oil price cap deal: US official",https://www.straitstimes.com/world/europe/g-7-to-hike-sanctions-on-russia-close-to-oil-price-cap-deal-us-official,2022-06-27 08:35:01+00:00,"Western nations want to crank up pressure on Russia over its invasion of Ukraine without stoking inflation.
 Read more at straitstimes.com.",SCHLOSS ELMAU (REUTERS) - The Group of Seven (G-7) rich democracies will commit on Tuesday (June 27) to a new package of coordinated actions aimed at increasing pressure on Russia over its war in Ukr… [+925 chars],g 7 to hike sanctions on russia close to oil price cap deal us official western nations want to crank up pressure on russia over its invasion of ukraine without stoking inflation schloss elmau the group of seven rich democracies will commit on tuesday to a new package of coordinated actions aimed at increasing pressure on russia over its war in ukr
Four G-7 powers impose gold export ban on Russia,https://www.straitstimes.com/world/europe/four-g-7-powers-impose-gold-export-ban-on-russia,2022-06-26 07:26:52+00:00,"ELMAU CASTLE, GERMANY (AFP) - Four Group of Seven (G-7) powers will ban Russian gold exports in a new bid to stop oligarchs from buying the precious metal to avoid the impact of sanctions against Moscow, Britain said on Sunday (June 26). The joint action","ELMAU CASTLE, GERMANY (AFP) - Four Group of Seven (G-7) powers will ban Russian gold exports in a new bid to stop oligarchs from buying the precious metal to avoid the impact of sanctions against Mos… [+1341 chars]",four g 7 powers impose gold export ban on russia elmau castle germany four group of seven powers will ban russian gold exports in a new bid to stop oligarchs from buying the precious metal to avoid the impact of sanctions against moscow britain said on sunday the joint action elmau castle germany four group of seven powers will ban russian gold exports in a new bid to stop oligarchs from buying the precious metal to avoid the impact of sanctions against mos
British farm recruiters shun Russians even as labour shortages bite,https://www.straitstimes.com/world/europe/british-farm-recruiters-shun-russians-even-as-labour-shortages-bite,2022-06-26 08:17:29+00:00,"Sanctions intended to punish Russia are unintendedly exacerbating food inflation and insecurity.
 Read more at straitstimes.com.","LONDON (BLOOMBERG) - Garnik Kazarian, a 31-year-old from Moscow, spent almost three months last year picking strawberries on a farm in Scotland. His hopes to return to Britain this season were dashed… [+2650 chars]",british farm recruiters shun russians even as labour shortages bite sanctions intended to punish russia are unintendedly exacerbating food inflation and insecurity london garnik kazarian a 31 year old from moscow spent almost three months last year picking strawberries on a farm in scotland his hopes to return to britain this season were dashed
EU plan for life without Russian gas a priority as leaders meet,https://www.straitstimes.com/world/europe/eu-plan-for-life-without-russian-gas-a-priority-as-leaders-meet,2022-06-24 08:06:22+00:00,"Cuts in Russian gas flows have already triggered a frantic search for alternative supplies.
 Read more at straitstimes.com.","BRUSSELS (REUTERS) - EU leaders will on Friday (June 24) discuss how the bloc would cope without Russian gas, and are expected to accuse Moscow of ""weaponising"" energy via a supply squeeze that Germa… [+3277 chars]",eu plan for life without russian gas a priority as leaders meet cuts in russian gas flows have already triggered a frantic search for alternative supplies brussels eu leaders will on friday discuss how the bloc would cope without russian gas and are expected to accuse moscow of weaponising energy via a supply squeeze that germa
Russia braces for economic upheaval as sanctions start to bite,https://www.straitstimes.com/world/europe/russia-braces-for-economic-upheaval-as-sanctions-start-to-bite,2022-06-02 02:43:58+00:00,"Authorities have stopped releasing key data, making it difficult to assess the impact of sanctions.
. Read more at straitstimes.com.","MOSCOW (AFP) - At his garage in the south of Moscow, 35-year-old mechanic Ivan is starting to worry.
With billions of dollars in financial reserves and money still coming in from oil and gas exports… [+1976 chars]",russia braces for economic upheaval as sanctions start to bite authorities have stopped releasing key data making it difficult to assess the impact of sanctions moscow at his garage in the south of moscow 35 year old mechanic ivan is starting to worry with billions of dollars in financial reserves and money still coming in from oil and gas exports
Putin says no Iron Curtain will close off Russia's economy,https://www.straitstimes.com/world/europe/putin-says-no-iron-curtain-will-close-off-russias-economy,2022-06-09 16:23:04+00:00,"LONDON (REUTERS) - President Vladimir Putin said on Thursday (June 9) that no Iron Curtain would fall over the Russian economy despite the sanctions imposed by the West because Moscow would not close itself off from the world like the Soviet Union did.
 Read …",LONDON (REUTERS) - President Vladimir Putin said on Thursday (June 9) that no Iron Curtain would fall over the Russian economy despite the sanctions imposed by the West because Moscow would not close… [+1854 chars],putin says no iron curtain will close off russia s economy london president vladimir putin said on thursday that no iron curtain would fall over the russian economy despite the sanctions imposed by the west because moscow would not close itself off from the world like the soviet union did read london president vladimir putin said on thursday that no iron curtain would fall over the russian economy despite the sanctions imposed by the west because moscow would not close
Seizing Russian assets to help Ukraine sets off White House debate,https://www.straitstimes.com/world/united-states/seizing-russian-assets-to-help-ukraine-sets-off-white-house-debate,2022-06-01 00:31:29+00:00,"US officials warned that diverting those funds could be illegal.
. Read more at straitstimes.com.",WASHINGTON (NYTIMES) - The devastation in Ukraine brought on by Russia's war has leaders around the world calling for seizing more than US$300 billion (S$411 billion) of Russian central bank assets a… [+3430 chars],seizing russian assets to help ukraine sets off white house debate us officials warned that diverting those funds could be illegal washington the devastation in ukraine brought on by russia s war has leaders around the world calling for seizing more than us 300 billion of russian central bank assets a
"G-7 discussions with China, India on Russian oil price cap positive, says source",https://www.straitstimes.com/world/europe/g-7-discussions-with-china-india-on-russian-oil-price-cap-positive-says-source,2022-06-28 19:26:01+00:00,"The two major oil consumers will have incentives to comply, said the source.
 Read more at straitstimes.com.","WASHINGTON (REUTERS) - Group of Seven (G-7) democracies have had positive and productive discussions with China and India about a plan to cap the price of Russian oil, a source familiar with the G-7 … [+2058 chars]",g 7 discussions with china india on russian oil price cap positive says source the two major oil consumers will have incentives to comply said the source washington group of seven democracies have had positive and productive discussions with china and india about a plan to cap the price of russian oil a source familiar with the g 7
Zelensky chides EU for failing to agree on Russian oil import ban,https://www.straitstimes.com/world/europe/zelensky-chides-eu-for-failing-to-agree-on-russian-oil-import-ban,2022-05-30 20:43:19+00:00,"BRUSSELS (REUTERS) - EU leaders on Monday (May 30) made clear they would fail to agree on a Russian oil import ban at a summit in Brussels, prompting swift criticism from Ukrainian President Volodymyr Zelensky who chastised them for being too soft on Mosc","BRUSSELS (REUTERS) - EU leaders on Monday (May 30) made clear they would fail to agree on a Russian oil import ban at a summit in Brussels, prompting swift criticism from Ukrainian President Volodymy… [+2778 chars]",zelensky chides eu for failing to agree on russian oil import ban brussels eu leaders on monday made clear they would fail to agree on a russian oil import ban at a summit in brussels prompting swift criticism from ukrainian president volodymyr zelensky who chastised them for being too soft on mosc brussels eu leaders on monday made clear they would fail to agree on a russian oil import ban at a summit in brussels prompting swift criticism from ukrainian president volodymy
What the ban on Russian gold imports means for its economy,https://www.straitstimes.com/world/united-states/what-the-ban-on-russian-gold-imports-means-for-its-economy,2022-06-28 01:27:55+00:00,"The move by the US, Britain and others builds on steps to cut off Russia from the international financial system.
 Read more at straitstimes.com.","NEW YORK (NYTIMES) - The decision over the weekend to ban the purchase of newly mined and refined gold from Russia is the latest effort by the United States, Britain and their allies to notch up the … [+3283 chars]",what the ban on russian gold imports means for its economy the move by the us britain and others builds on steps to cut off russia from the international financial system new york the decision over the weekend to ban the purchase of newly mined and refined gold from russia is the latest effort by the united states britain and their allies to notch up the
Russian foreign minister Lavrov denies Putin is ill,https://www.straitstimes.com/world/europe/russian-foreign-minister-lavrov-denies-putin-is-ill,2022-05-29 22:39:42+00:00,"Mr Lavrov said Mr Putin, who will turn 70 in October, appeared in public every day.
. Read more at straitstimes.com.","MOSCOW (AFP) - Russian Foreign Minister Sergei Lavrov on Sunday (May 29) denied speculation that President Vladimir Putin was ill, saying there were no signs pointing to any ailment.
Mr Putin's heal… [+877 chars]",russian foreign minister lavrov denies putin is ill mr lavrov said mr putin who will turn 70 in october appeared in public every day moscow russian foreign minister sergei lavrov on sunday denied speculation that president vladimir putin was ill saying there were no signs pointing to any ailment mr putin s heal
US adds Russian airplane factories to economic blacklist,https://www.straitstimes.com/world/united-states/us-adds-russian-airplane-factories-to-economic-blacklist,2022-06-03 00:27:41+00:00,"Washington's latest effort aims to deprive the Russian military of US technology and other items.
. Read more at straitstimes.com.",WASHINGTON/NEW YORK (REUTERS) - The United States on Thursday (June 2) added 71 Russian and Belarusian entities to its trade blacklist including several aircraft factories and shipbuilding and resear… [+1635 chars],us adds russian airplane factories to economic blacklist washington s latest effort aims to deprive the russian military of us technology and other items washington new york the united states on thursday added 71 russian and belarusian entities to its trade blacklist including several aircraft factories and shipbuilding and resear
Putin to make first foreign trips since launching Ukraine war,https://www.straitstimes.com/world/europe/putin-to-make-first-foreign-trips-since-launching-ukraine-war,2022-06-26 18:55:50+00:00,"LONDON (REUTERS) - Vladimir Putin will visit two small former Soviet states in central Asia this week, Russian state television reported on Sunday (June 26), in what would be the Russian leader's first known trip abroad since ordering the invasion of Ukraine.…","LONDON (REUTERS) - Vladimir Putin will visit two small former Soviet states in central Asia this week, Russian state television reported on Sunday (June 26), in what would be the Russian leader's fir… [+1604 chars]",putin to make first foreign trips since launching ukraine war london vladimir putin will visit two small former soviet states in central asia this week russian state television reported on sunday in what would be the russian leader s first known trip abroad since ordering the invasion of ukraine london vladimir putin will visit two small former soviet states in central asia this week russian state television reported on sunday in what would be the russian leader s fir
