title,url,date_published,snippet,body,text
How Some People Travel to the U.S. After Positive Covid Tests,https://www.nytimes.com/2022/05/28/travel/us-travel-covid-test.html,2022-05-28T09:00:12Z,"Entering the United States by air requires a negative coronavirus test. Some people who can’t provide one are using a workaround: flying to Canada or Mexico, then entering via a land border.","Upon arrival, Canadian officials often ask passengers health questions, and some airports, like those in Toronto and Vancouver, may randomly select some passengers to take coronavirus tests before be… [+1760 chars]",how some people travel to the u s  after positive covid tests entering the united states by air requires a negative coronavirus test  some people who can t provide one are using a workaround  flying to canada or mexico  then entering via a land border  upon arrival  canadian officials often ask passengers health questions  and some airports  like those in toronto and vancouver  may randomly select some passengers to take coronavirus tests before be  
"Memorial Day Weekend Is Likely to See Americans Travel, Despite COVID-19",https://www.nytimes.com/2022/05/27/travel/memorial-day-holiday-weekend.html,2022-05-27T14:21:47Z,This is likely to be one of the busiest travel periods since the start of the pandemic.,"Coronavirus cases are surging, gas prices keep hitting record highs and heat waves and storms are forecast for many parts of the United States. But millions of Americans are still expected to take to… [+1073 chars]",memorial day weekend is likely to see americans travel  despite covid 19 this is likely to be one of the busiest travel periods since the start of the pandemic  coronavirus cases are surging  gas prices keep hitting record highs and heat waves and storms are forecast for many parts of the united states  but millions of americans are still expected to take to  
How Can You Travel for $100 or Less a Day? Get a Cruise Deal.,https://www.nytimes.com/2022/06/17/travel/cruise-deals.html,2022-06-17T09:00:16Z,"As companies bring their full fleets back online, many ships still have room. That means bargains are being offered outside the winter “wave season,” making some sailings unexpectedly cheap, even in an era of inflation.","Cruise lines would like to see booking windows expand again and some are incentivizing it. Virgin Voyages, which operates in the Caribbean and Mediterranean, is offering 10 percent off bookings made … [+1573 chars]",how can you travel for  100 or less a day  get a cruise deal  as companies bring their full fleets back online  many ships still have room  that means bargains are being offered outside the winter  wave season   making some sailings unexpectedly cheap  even in an era of inflation  cruise lines would like to see booking windows expand again and some are incentivizing it  virgin voyages  which operates in the caribbean and mediterranean  is offering 10 percent off bookings made   
Moderna Says Its Revised Covid Vaccine Works Better Against Omicron,https://www.nytimes.com/2022/06/08/us/politics/moderna-vaccine-booster-omicron-variant.html,2022-06-09T00:24:01Z,"A significantly stronger immune response against Omicron is seen, but it remains unclear how an updated vaccine will fare against future versions of the virus.","But Omicron has been spawning subvariants for months, and some vaccine experts say that what matters now is how well a new booster formulation would protect against the latest subvariants, BA.4 and B… [+1739 chars]",moderna says its revised covid vaccine works better against omicron a significantly stronger immune response against omicron is seen  but it remains unclear how an updated vaccine will fare against future versions of the virus  but omicron has been spawning subvariants for months  and some vaccine experts say that what matters now is how well a new booster formulation would protect against the latest subvariants  ba 4 and b  
"Pfizer Vaccine Effective in Children Under 5, the F.D.A. Says",https://www.nytimes.com/2022/06/12/us/politics/pfizer-covid-vaccine-under-5.html,2022-06-13T02:47:24Z,Outside experts will make their recommendations this week on how the agency should rule on applications from Pfizer and Moderna to vaccinate the nation’s youngest children.,"Pfizer has said only eight children in the placebo group and two in the vaccinated group fell ill. The trial protocol said 21 cases were required to render a judgment on efficacy.
So far, the F.D.A.… [+845 chars]",pfizer vaccine effective in children under 5  the f d a  says outside experts will make their recommendations this week on how the agency should rule on applications from pfizer and moderna to vaccinate the nation s youngest children  pfizer has said only eight children in the placebo group and two in the vaccinated group fell ill  the trial protocol said 21 cases were required to render a judgment on efficacy   so far  the f d a   
C.D.C.’s Pandemic Team Will Surrender Some Responsibilities,https://www.nytimes.com/2022/05/20/health/covid-cdc-reorganization.html,2022-05-20T22:15:26Z,"The transition was announced in a letter to agency employees, but details were scant.","Just weeks after the Centers for Disease Control and Prevention began a comprehensive internal review with an eye toward restructuring, the agencys director announced on Friday that the team that coo… [+1134 chars]",c d c  s pandemic team will surrender some responsibilities the transition was announced in a letter to agency employees  but details were scant  just weeks after the centers for disease control and prevention began a comprehensive internal review with an eye toward restructuring  the agencys director announced on friday that the team that coo  
Elon Musk Tells Tesla and SpaceX Workers to Return to Office 40 Hours a Week,https://www.nytimes.com/2022/06/01/technology/elon-musk-tesla-spacex-office.html,2022-06-01T16:02:05Z,"In emails to workers at SpaceX and Tesla, Mr. Musk said they were required to spend a minimum of 40 hours a week in the office.","With his twin notes, Mr. Musk waded directly into a fractious debate over the right way for corporations to bring workers back to the office during the coronavirus pandemic. Over the past few years, … [+1489 chars]",elon musk tells tesla and spacex workers to return to office 40 hours a week in emails to workers at spacex and tesla  mr  musk said they were required to spend a minimum of 40 hours a week in the office  with his twin notes  mr  musk waded directly into a fractious debate over the right way for corporations to bring workers back to the office during the coronavirus pandemic  over the past few years    
China Pushes for Regular Mass Covid Testing,https://www.nytimes.com/2022/05/25/business/china-pushes-for-regular-mass-testing-in-zero-covid-pursuit.html,2022-05-25T12:03:39Z,The strategy risks increasing economic stress and trying people’s patience.,"Regular mass testing in Chinas larger and more developed cities, which would comprise around 500 million people, could cost over 1.7 trillion yuan, or $255 billion, a year, or equal to about 1.5 perc… [+1238 chars]",china pushes for regular mass covid testing the strategy risks increasing economic stress and trying people s patience  regular mass testing in chinas larger and more developed cities  which would comprise around 500 million people  could cost over 1 7 trillion yuan  or  255 billion  a year  or equal to about 1 5 perc  
"In Covid Zero, Young Chinese Embrace ‘Run Philosophy’",https://www.nytimes.com/2022/05/24/business/china-covid-zero.html,2022-05-24T09:00:21Z,Many believe that they’re the most unlucky generation since 1980s as Beijing’s persistent pursuit of the zero Covid policy wreaks havoc.,"This is quite a departure for members of a generation previously known for their nationalistic penchant.
They grew up as China rose to become the worlds second biggest economy. They trolled critics … [+1478 chars]",in covid zero  young chinese embrace  run philosophy  many believe that they re the most unlucky generation since 1980s as beijing s persistent pursuit of the zero covid policy wreaks havoc  this is quite a departure for members of a generation previously known for their nationalistic penchant   they grew up as china rose to become the worlds second biggest economy  they trolled critics   
How Covid Did Away With the Sick Day,https://www.nytimes.com/2022/06/13/business/covid-sick-days.html,2022-06-13T09:00:12Z,Some workers have no choice but to clock in. Others find the flexibility of remote work leads them to log in from their sick beds.,"Many workers find themselves, consciously or not, mimicking the way their bosses behave. They witness managers answering emails from bed, and feel they should do the same.
So some bosses are taking … [+2003 chars]",how covid did away with the sick day some workers have no choice but to clock in  others find the flexibility of remote work leads them to log in from their sick beds  many workers find themselves  consciously or not  mimicking the way their bosses behave  they witness managers answering emails from bed  and feel they should do the same   so some bosses are taking   
"Staycation, Again?",https://www.nytimes.com/2022/05/21/travel/covid-cases-staycation-vacation.html,2022-05-21T09:00:26Z,"Wasn’t this supposed to be the summer of big plans? Inflation, Covid-19 and instability have some travelers putting away their passports and grabbing their weekender bags: The close-to-home vacation isn’t dead yet.","An optimistic May report from the Mastercard Economics Institute found that in the first quarter of 2022, Americans were booking domestic and shorter international flights above 2019 levels by about … [+1705 chars]",staycation  again  wasn t this supposed to be the summer of big plans  inflation  covid 19 and instability have some travelers putting away their passports and grabbing their weekender bags  the close to home vacation isn t dead yet  an optimistic may report from the mastercard economics institute found that in the first quarter of 2022  americans were booking domestic and shorter international flights above 2019 levels by about   
Pfizer Says Strong Response From 3 Covid Shots in Young Children,https://www.nytimes.com/2022/05/23/us/politics/pfizer-vaccine-kids.html,2022-05-23T11:39:07Z,The preliminary results appeared to show that three doses of the vaccine worked better than two.,The Biden administration had hoped to offer vaccine doses to those under 5 as early as February. The Food and Drug Administration initially pressed Pfizer to submit data on how well two doses worked … [+1799 chars],pfizer says strong response from 3 covid shots in young children the preliminary results appeared to show that three doses of the vaccine worked better than two  the biden administration had hoped to offer vaccine doses to those under 5 as early as february  the food and drug administration initially pressed pfizer to submit data on how well two doses worked   
A former ‘Power Rangers’ actor is charged with helping steal millions in Covid relief funds.,https://www.nytimes.com/2022/05/20/business/power-rangers-covid-relief.html,2022-05-20T20:00:06Z,"Jason Lawrence Geiger, known professionally as Austin St. John, made false claims to obtain money from the Paycheck Protection Program, prosecutors said.","Mr. Geiger was arraigned Wednesday on a single charge, conspiracy to commit wire fraud. The charge carries a penalty of up to 20 years in prison.
Mr. Geiger intends to vigorously defend himself agai… [+934 chars]",a former  power rangers  actor is charged with helping steal millions in covid relief funds  jason lawrence geiger  known professionally as austin st  john  made false claims to obtain money from the paycheck protection program  prosecutors said  mr  geiger was arraigned wednesday on a single charge  conspiracy to commit wire fraud  the charge carries a penalty of up to 20 years in prison   mr  geiger intends to vigorously defend himself agai  
"Since You’re Already Getting a Flu Shot, Why Not One for Covid, Too?",https://www.nytimes.com/2022/05/18/health/covid-vaccine-flu-omicron.html,2022-05-18T17:26:22Z,Scientists and federal health officials are debating plans to pair coronavirus and flu vaccinations in the fall.,"Apart from curtailing the spread of the virus and societal disruption, reduced infections should reduce cases of long Covid, the constellation of symptoms that can persist for months, she said.
The … [+1392 chars]",since you re already getting a flu shot  why not one for covid  too  scientists and federal health officials are debating plans to pair coronavirus and flu vaccinations in the fall  apart from curtailing the spread of the virus and societal disruption  reduced infections should reduce cases of long covid  the constellation of symptoms that can persist for months  she said   the   
W.T.O. Agrees to Limited Relaxing of Patent Protections on Covid Vaccines,https://www.nytimes.com/2022/06/17/business/wto-covid-vaccine-patent.html,2022-06-17T18:25:32Z,The agreement is a limited measure that is likely to have little impact on global vaccine supply.,But experts said the proposal was weakened significantly over months of negotiations. They said they did not expect the final agreement to encourage manufacturers in developing countries to start pro… [+1710 chars],w t o  agrees to limited relaxing of patent protections on covid vaccines the agreement is a limited measure that is likely to have little impact on global vaccine supply  but experts said the proposal was weakened significantly over months of negotiations  they said they did not expect the final agreement to encourage manufacturers in developing countries to start pro  
"As Inflation Took a bite.Personal income stayed strong in April,",https://www.nytimes.com/2022/05/27/business/inflation-personal-income.html,2022-05-27T13:33:49Z,"A government measure of disposable income rose 0.3 percent last month, but was flat when rising prices are taken into account.","Americans continued to add more cash to their wallets in April, but found that it wouldnt go as far as it did this time last year, according to data released on Friday.
Personal income after taxes r… [+1085 chars]",as inflation took a bite personal income stayed strong in april  a government measure of disposable income rose 0 3 percent last month  but was flat when rising prices are taken into account  americans continued to add more cash to their wallets in april  but found that it wouldnt go as far as it did this time last year  according to data released on friday   personal income after taxes r  
"Airbnb Shuts Down Its Business in China, Removing 150,000 Listings",https://www.nytimes.com/2022/05/23/business/airbnb-china.html,2022-05-23T21:23:03Z,The home rental service is the last remaining large U.S. internet business in China.,"Airbnb, a home rental company, plans to shut down its domestic business in China, in a further sign of the internet decoupling between China and much of the rest of the world.
Airbnb, which has oper… [+1116 chars]",airbnb shuts down its business in china  removing 150 000 listings the home rental service is the last remaining large u s  internet business in china  airbnb  a home rental company  plans to shut down its domestic business in china  in a further sign of the internet decoupling between china and much of the rest of the world   airbnb  which has oper  
Yellen says the U.S. is likely to avoid a recession.,https://www.nytimes.com/2022/06/09/business/dealbook/yellen-recession-us.html,2022-06-09T22:27:50Z,"While the Treasury secretary predicted rising gas prices, she said strong employment and household finances would avert an economic downturn.","I wouldnt do it differently, Ms. Yellen said, noting that forecasters were anticipating high unemployment for an extended period. I was very supportive of the American Rescue Plan.
Although Ms. Yell… [+1045 chars]",yellen says the u s  is likely to avoid a recession  while the treasury secretary predicted rising gas prices  she said strong employment and household finances would avert an economic downturn  i wouldnt do it differently  ms  yellen said  noting that forecasters were anticipating high unemployment for an extended period  i was very supportive of the american rescue plan   although ms  yell  
How Inflation Became a Global Problem.,https://www.nytimes.com/2022/06/10/business/how-inflation-became-a-global-problem.html,2022-06-10T10:30:42Z,Factors that were expected to fade have become stubbornly entrenched.,"At the same time, Chinas policy of locking down areas where there are Covid-19 outbreaks has exacerbated the problem.
This week, the O.E.C.D. announced sobering updates. In seven eastern European na… [+874 chars]",how inflation became a global problem  factors that were expected to fade have become stubbornly entrenched  at the same time  chinas policy of locking down areas where there are covid 19 outbreaks has exacerbated the problem   this week  the o e c d  announced sobering updates  in seven eastern european na  
The Rules for Hybrid Work Were Always Made Up,https://www.nytimes.com/2022/05/22/business/hybrid-work-office.html,2022-05-22T09:00:09Z,"As more and more workplaces pause or end the expectation of three days a week in the office, a large-scale return may never be on the horizon.","Unlike fully remote or in-person work arrangements, hybrid models have unfolded differently in every office, sometimes entailing two or three days a week of attendance and in other cases leaving empl… [+3338 chars]",the rules for hybrid work were always made up as more and more workplaces pause or end the expectation of three days a week in the office  a large scale return may never be on the horizon  unlike fully remote or in person work arrangements  hybrid models have unfolded differently in every office  sometimes entailing two or three days a week of attendance and in other cases leaving empl  
G7 Finance Ministers Race to Secure More Ukraine Aid,https://www.nytimes.com/2022/05/19/us/politics/ukraine-aid-g7.html,2022-05-19T13:37:24Z,Officials are working on a plan to provide $15 billion to help keep Ukraine’s government operating during its war with Russia.,The terms of the aid package were a central topic of discussion at the meetings this week. Treasury Department officials have been encouraging their counterparts to offer grants to Ukraine instead of… [+1481 chars],g7 finance ministers race to secure more ukraine aid officials are working on a plan to provide  15 billion to help keep ukraine s government operating during its war with russia  the terms of the aid package were a central topic of discussion at the meetings this week  treasury department officials have been encouraging their counterparts to offer grants to ukraine instead of  
Google Maps Workers Say They Can’t Afford the Trip Back to the Office,https://www.nytimes.com/2022/05/23/technology/google-maps-workers-office.html,2022-05-23T23:09:54Z,"The contract workers are resisting a plan to resume in-person work, citing health concerns and commuting costs.","Tyler Brown, a maps operator who was hired during the pandemic, estimated that he would have to spend $280 of his $1,000 biweekly pay on gas to drive his 2006 Toyota Sienna to the office, 73 miles aw… [+1352 chars]",google maps workers say they can t afford the trip back to the office the contract workers are resisting a plan to resume in person work  citing health concerns and commuting costs  tyler brown  a maps operator who was hired during the pandemic  estimated that he would have to spend  280 of his  1 000 biweekly pay on gas to drive his 2006 toyota sienna to the office  73 miles aw  
A ‘Glitch’ in Federal Health Insurance May Soon Be Fixed,https://www.nytimes.com/2022/05/20/your-money/federal-health-insurance-glitch.html,2022-05-20T13:00:17Z,Federal rules make it hard for relatives of people with job-based coverage to qualify for financial help in buying Obamacare insurance. The Biden administration wants to change that.,"The glitch means that families end up paying higher and less affordable premiums for the job-based health insurance or skipping coverage altogether.
About 90 percent of people affected by the glitch… [+2140 chars]",a  glitch  in federal health insurance may soon be fixed federal rules make it hard for relatives of people with job based coverage to qualify for financial help in buying obamacare insurance  the biden administration wants to change that  the glitch means that families end up paying higher and less affordable premiums for the job based health insurance or skipping coverage altogether   about 90 percent of people affected by the glitch  
"Wall Street’s Losing Streak Ends, but Uncertainty That Drove It Lingers",https://www.nytimes.com/2022/05/31/business/stocks-bear-market.html,2022-05-31T07:00:12Z,"As stocks have tumbled this year, predictions that the selling is over have been wrong time and again.","Those were gains fueled by near-zero interest rates, slashed to that level by the Fed in March 2020. The same policies, as well as government stimulus spending, contributed to a rise in consumer dema… [+1989 chars]",wall street s losing streak ends  but uncertainty that drove it lingers as stocks have tumbled this year  predictions that the selling is over have been wrong time and again  those were gains fueled by near zero interest rates  slashed to that level by the fed in march 2020  the same policies  as well as government stimulus spending  contributed to a rise in consumer dema  
"Seeking a Return to Offices, Bosses Lost Leverage",https://www.nytimes.com/2022/06/09/business/return-to-work-office-plans.html,2022-06-09T07:00:11Z,"Employer plans have played out like a game of chicken. Now workers are rebelling outright, and executives are trying everything to make the office worth it.","Optimism about return-to-office plans, across industries and cities, is slowly abating. When asked in early 2021 about the share of their workers who would be back in the office five days a week in t… [+1791 chars]",seeking a return to offices  bosses lost leverage employer plans have played out like a game of chicken  now workers are rebelling outright  and executives are trying everything to make the office worth it  optimism about return to office plans  across industries and cities  is slowly abating  when asked in early 2021 about the share of their workers who would be back in the office five days a week in t  
Fed Minutes Show Officials Expected Three Big Increases,https://www.nytimes.com/2022/05/25/business/economy/fed-interest-rates-inflation.html,2022-05-25T18:30:42Z,Minutes of the Federal Reserve’s May meeting underscored the deep concern within the central bank about rapidly rising prices that have far exceeded the Fed’s target.,"Fed officials have made clear that they will do what it takes to tame inflation, which hit 8.5 percent in the United States last month, the fastest 12-month pace since 1981. The Feds preferred measur… [+2720 chars]",fed minutes show officials expected three big increases minutes of the federal reserve s may meeting underscored the deep concern within the central bank about rapidly rising prices that have far exceeded the fed s target  fed officials have made clear that they will do what it takes to tame inflation  which hit 8 5 percent in the united states last month  the fastest 12 month pace since 1981  the feds preferred measur  
White House Struggles to Explain Baby Formula Production Plan,https://www.nytimes.com/2022/05/19/us/politics/baby-formula-production-white-house.html,2022-05-19T18:56:29Z,"A day after invoking the Defense Production Act to help alleviate a nationwide shortage, administration officials had few answers for how the law would lead to more supply.","In a video posted to Twitter on Wednesday, Mr. Biden said, I know parents all across the country are worried about finding enough infant formula to feed their babies. As a parent and as a grandparent… [+3382 chars]",white house struggles to explain baby formula production plan a day after invoking the defense production act to help alleviate a nationwide shortage  administration officials had few answers for how the law would lead to more supply  in a video  to twitter on wednesday  mr  biden said  i know parents all across the country are worried about finding enough infant formula to feed their babies  as a parent and as a grandparent  
S&P 500 Falls Into Bear Market Territory: Live Updates,https://www.nytimes.com/live/2022/06/13/business/stocks-bear-market,2022-06-13T13:58:01Z,Fears about inflation and economic growth are pushing markets lower.,"U.S. stocks opened in bear market territory on Monday, a 20 percent decline from their peak in January, a sign of growing pessimism about the outlook for the economy.Markets around the world tumbled,… [+3025 chars]",s p 500 falls into bear market territory  live updates fears about inflation and economic growth are pushing markets lower  u s  stocks opened in bear market territory on monday  a 20 percent decline from their peak in january  a sign of growing pessimism about the outlook for the economy markets around the world tumbled   
It’s Easier Than Ever to Travel Abroad Without Cash,https://www.nytimes.com/2022/06/08/travel/travel-cash-currency-conversion.html,2022-06-08T16:05:24Z,"In a transition hastened by the pandemic, increasingly you can travel abroad and barely ever handle a physical bill or coin, whether pounds, kroner or euros. A guide to going cashless overseas.","In fact, its not a bad idea before your next trip to set up a digital wallet (like Google Pay or Apple Pay) connected to your bank account or debit card and become familiar with how it works in case … [+1783 chars]",it s easier than ever to travel abroad without cash in a transition hastened by the pandemic  increasingly you can travel abroad and barely ever handle a physical bill or coin  whether pounds  kroner or euros  a guide to going cashless overseas  in fact  its not a bad idea before your next trip to set up a digital wallet  connected to your bank account or debit card and become familiar with how it works in case   
Scottsdale Has Become the Bachelorette Party Destination of the West,https://www.nytimes.com/2022/06/04/style/bachelorette-party-scottsdale.html,2022-06-04T09:00:30Z,Local hot-air balloon and desert Jeep tour outfitters are crawling with groups of women belting out Katy Perry songs and only occasionally throwing up.,"The apps data showed that, in 2021, users held more than 3,600 bachelorette parties in Scottsdale, compared with around 13,000 in Nashville, said Mike Petrakis, 31, the founder and chief executive of… [+1817 chars]",scottsdale has become the bachelorette party destination of the west local hot air balloon and desert jeep tour outfitters are crawling with groups of women belting out katy perry songs and only occasionally throwing up  the apps data showed that  in 2021  users held more than 3 600 bachelorette parties in scottsdale  compared with around 13 000 in nashville  said mike petrakis  31  the founder and chief executive of  
Japan’s Economy Shrank 1 Percent as Consumers Fled Covid,https://www.nytimes.com/2022/05/17/business/japan-economy-covid.html,2022-05-18T00:29:08Z,The world’s third-largest economy lost momentum in the first three months of the year after the Omicron variant suppressed demand at home.,"TOKYO Last December, after two years of stop-and-go growth, Japans economic engine seemed like it might finally be revving up. Covid cases were practically nonexistent. Consumers were back on the tow… [+1277 chars]",japan s economy shrank 1 percent as consumers fled covid the world s third largest economy lost momentum in the first three months of the year after the omicron variant suppressed demand at home  tokyo last december  after two years of stop and go growth  japans economic engine seemed like it might finally be revving up  covid cases were practically nonexistent  consumers were back on the tow  
Beijing Relaxes Covid Measures as Outbreak Fears Linger,https://www.nytimes.com/2022/06/06/business/beijing-covid-rules.html,2022-06-06T11:11:23Z,"The Chinese capital relaxed pandemic rules at midnight on Monday, including a ban on dining in, after a partial lockdown that lasted more than a month.","Beijing residents eagerly indulged in a privilege that they had not enjoyed in weeks: dining inside a restaurant.
The Chinese capital relaxed pandemic rules at midnight on Monday, including a ban on… [+948 chars]",beijing relaxes covid measures as outbreak fears linger the chinese capital relaxed pandemic rules at midnight on monday  including a ban on dining in  after a partial lockdown that lasted more than a month  beijing residents eagerly indulged in a privilege that they had not enjoyed in weeks  dining inside a restaurant   the chinese capital relaxed pandemic rules at midnight on monday  including a ban on  
A Chinese Entrepreneur Who Says What Others Only Think,https://www.nytimes.com/2022/06/10/business/china-economy-covid-zero.html,2022-06-10T09:00:23Z,"Already a maverick in business circles, Zhou Hang has dared to openly criticize the government’s zero Covid policy — and urges his peers to speak out, too.","The Chinese Communist Party has always been wary of the influence of the business class, even as it tried to co-opt its members to help strengthen the countrys economy. Under Chinas current top leade… [+1634 chars]",a chinese entrepreneur who says what others only think already a maverick in business circles  zhou hang has dared to openly criticize the government s zero covid policy   and urges his peers to speak out  too  the chinese communist party has always been wary of the influence of the business class  even as it tried to co opt its members to help strengthen the countrys economy  under chinas current top leade  
Covid Vaccine and Fisheries Deals Close a ‘Roller Coaster’ W.T.O. Meeting,https://www.nytimes.com/2022/06/17/business/economy/wto-covid-patents-fisheries.html,2022-06-17T16:45:20Z,"Members of the global trade group were forced to scale back plans for more ambitious agreements, but they were ultimately able to reach several deals at a meeting in Geneva.","As part of the agreement, negotiations will continue with the goal of making recommendations on additional provisions to be considered at next years ministerial conference.
World Trade Organization … [+1649 chars]",covid vaccine and fisheries deals close a  roller coaster  w t o  meeting members of the global trade group were forced to scale back plans for more ambitious agreements  but they were ultimately able to reach several deals at a meeting in geneva  as part of the agreement  negotiations will continue with the goal of making recommendations on additional provisions to be considered at next years ministerial conference   world trade organization   
"For Its Next Zero Covid Chapter, China Turns to Mass Testing",https://www.nytimes.com/2022/06/14/business/china-covid-testing.html,2022-06-14T09:07:03Z,Residents in many cities must show negative P.C.R. tests to go shopping or use public services. The policy may hamper efforts to revive the economy.,"In Beijings Chaoyang district, some residents are bristling at more testing and lockdowns. Zoey Zhou, a journalist who lives in the district, said she worried that if she missed a test, her health co… [+1505 chars]",for its next zero covid chapter  china turns to mass testing residents in many cities must show negative p c r  tests to go shopping or use public services  the policy may hamper efforts to revive the economy  in beijings chaoyang district  some residents are bristling at more testing and lockdowns  zoey zhou  a journalist who lives in the district  said she worried that if she missed a test  her health co  
A Chinese City May Have Used a Covid App to Block Protesters,https://www.nytimes.com/2022/06/16/business/china-code-protesters.html,2022-06-16T08:01:46Z,People from across China had set off for the city of Zhengzhou to protest the freezing of their savings. Then they were prevented from moving freely.,Mr. Zhang was part of a group of hundreds of depositors in several rural banks who had planned to lodge a complaint with the Henan Province bank regulator on Monday after having been unable to withdr… [+2426 chars],a chinese city may have used a covid app to block protesters people from across china had set off for the city of zhengzhou to protest the freezing of their savings  then they were prevented from moving freely  mr  zhang was part of a group of hundreds of depositors in several rural banks who had planned to lodge a complaint with the henan province bank regulator on monday after having been unable to withdr  
"At Davos, a Referendum on the World Economic Forum",https://www.nytimes.com/2022/05/21/business/dealbook/world-economic-forum-davos.html,2022-05-21T12:00:10Z,"Many values espoused by the World Economic Forum — globalization, liberalism, free market capitalism, representative democracy — are under attack.","As heads of state finalize travel arrangements and wealthy corporations set up shop on the promenade, Mr. Schwab himself seems to understand that the global order as he once envisioned it is, for now… [+1521 chars]",at davos  a referendum on the world economic forum many values espoused by the world economic forum   globalization  liberalism  free market capitalism  representative democracy   are under attack  as heads of state finalize travel arrangements and wealthy corporations set up shop on the promenade  mr  schwab himself seems to understand that the global order as he once envisioned it is  for now  
"Harsh Winter Could Force Europe to Ration Gas, Global Energy Leader Warns",https://www.nytimes.com/2022/05/24/business/energy-environment/russia-ukraine-europe-natural-gas.html,2022-05-24T16:24:39Z,"Fatih Birol, the head of the International Energy Agency, says he has been urging leaders to draw up contingency plans.","German leaders, in particular, have warned that an immediate cutoff of gas would catapult their countrys economy the largest in Europe into a recession.
A gas embargo would force some industrial sit… [+736 chars]",harsh winter could force europe to ration gas  global energy leader warns fatih birol  the head of the international energy agency  says he has been urging leaders to draw up contingency plans  german leaders  in particular  have warned that an immediate cutoff of gas would catapult their countrys economy the largest in europe into a recession   a gas embargo would force some industrial sit  
Higher Inflation Predicted in Latest O.E.C.D. Outlook,https://www.nytimes.com/2022/06/08/business/oecd-economic-outlook-inflation.html,2022-06-08T12:09:25Z,“A sea of red arrows” pointing downward in the Organization for Economic Cooperation and Development forecast.,"On Tuesday, the World Bank issued its own outlook, with a slightly lower forecast of 2.9 percent global growth this year.
Skyrocketing fuel and food prices, overwhelmed supply chains and Covid-relat… [+830 chars]",higher inflation predicted in latest o e c d  outlook  a sea of red arrows  pointing downward in the organization for economic cooperation and development forecast  on tuesday  the world bank issued its own outlook  with a slightly lower forecast of 2 9 percent global growth this year   skyrocketing fuel and food prices  overwhelmed supply chains and covid relat  
"Things to Do in Chicago: Food, Museums and More",https://www.nytimes.com/2022/06/09/travel/things-to-do-chicago.html,2022-06-09T09:00:25Z,"Theater, art and music are flourishing, and on the culinary scene, a 13-course Filipino tasting menu and a sleek Black-owned winery in Bronzeville are just a few of the city’s new offerings.","Watching a performance, let alone dancing, was of course forbidden indoors for at least a year at independent music clubs that form the backbone of the Chicago music scene. Thanks to $16 billion in f… [+1050 chars]",things to do in chicago  food  museums and more theater  art and music are flourishing  and on the culinary scene  a 13 course filipino tasting menu and a sleek black owned winery in bronzeville are just a few of the city s new offerings  watching a performance  let alone dancing  was of course forbidden indoors for at least a year at independent music clubs that form the backbone of the chicago music scene  thanks to  16 billion in f  
Global Stock Sell-Off Continues as Economic Concerns Mount,https://www.nytimes.com/2022/06/14/business/stocks-bonds-bear-market.html,2022-06-14T06:20:12Z,"The losses in China, Japan and Australia followed weakness in the United States, where stocks closed in bear market territory.","The question for the markets, said Bruce Pang, a Hong Kong-based analyst with China Renaissance Securities, is whether the Fed can strike the right balance between curbing rampant inflation and not a… [+942 chars]",global stock sell off continues as economic concerns mount the losses in china  japan and australia followed weakness in the united states  where stocks closed in bear market territory  the question for the markets  said bruce pang  a hong kong based analyst with china renaissance securities  is whether the fed can strike the right balance between curbing rampant inflation and not a  
U.S. Retakes Top Spot in Supercomputer Race,https://www.nytimes.com/2022/05/30/business/us-supercomputer-frontier.html,2022-05-30T07:00:14Z,"A massive machine in Tennessee has been deemed the world’s speediest. Experts say two supercomputers in China may be faster, but the country didn’t participate in the rankings.","Building the system, composed of 74 cabinets that each weighs 8,000 pounds, was made more difficult by the pandemic and problems obtaining components in the supply chain crisis, Mr. Zacharia said. Bu… [+1866 chars]",u s  retakes top spot in supercomputer race a massive machine in tennessee has been deemed the world s speediest  experts say two supercomputers in china may be faster  but the country didn t participate in the rankings  building the system  composed of 74 cabinets that each weighs 8 000 pounds  was made more difficult by the pandemic and problems obtaining components in the supply chain crisis  mr  zacharia said  bu  
F.D.A. Chief Details ‘Shocking’ Conditions at Baby Formula Plant,https://www.nytimes.com/2022/05/25/health/fda-baby-formula-shortage.html,2022-05-25T19:12:05Z,"Agency inspectors found a leaking roof, standing water and cracked production equipment before a facility shutdown that led to major shortages.",The report of an anonymous whistleblower who said he worked in the Sturgis plant came up repeatedly during the hearing. The whistleblower alleged that safety staff there celebrated the F.D.A. overloo… [+3335 chars],f d a  chief details  shocking  conditions at baby formula plant agency inspectors found a leaking roof  standing water and cracked production equipment before a facility shutdown that led to major shortages  the report of an anonymous whistleblower who said he worked in the sturgis plant came up repeatedly during the hearing  the whistleblower alleged that safety staff there celebrated the f d a  overloo  
The Week in Business: Stocks Fall,https://www.nytimes.com/2022/05/22/business/the-week-in-business-stocks.html,2022-05-22T11:00:05Z,"The Buffalo shooting video continues to live online. The Fed releases the minutes from its last meeting, and Netflix lays off some workers.","Stocks slid into bear market territory on Friday, the insider term for a drop of 20 points or more from an indexs last peak, before closing slightly up for the day. Even so, the market continued a lo… [+3296 chars]",the week in business  stocks fall the buffalo shooting video continues to live online  the fed releases the minutes from its last meeting  and netflix lays off some workers  stocks slid into bear market territory on friday  the insider term for a drop of 20 points or more from an indexs last peak  before closing slightly up for the day  even so  the market continued a lo  
